Size,StraightTimePenalty,RotationPenalty,TotalCells,DeadEndCount,JunctionCount,Degree0Count,Degree1Count,Degree2Count,Degree3Count,Degree4Count,CorridorCellCount,CornerCellCount,CorridorSegmentCount,AverageCorridorLength,LongestStraightCorridor,DeadEndChainDepthAvg,DeadEndChainDepthMax,DeadEndChainCount,DeadEndChainTotal,DeadEndRatio,GoalDirectionOpenness,GoalAlignedEdges,TotalOpenEdges,OpenEdgeDensity,AverageBranchingFactor,BranchingFactorStd,ShortestPathLength,ShortestPathTurns,ReachableCellCount,BFS_TimeSeconds,BFS_VisitedNodes,BFS_ExpandedNodes,BFS_PathLength,BFS_PathTurns,BFS_PathCost,DFS_TimeSeconds,DFS_VisitedNodes,DFS_ExpandedNodes,DFS_PathLength,DFS_PathTurns,DFS_PathCost,Astar_TimeSeconds,Astar_VisitedNodes,Astar_ExpandedNodes,Astar_PathLength,Astar_PathTurns,Astar_PathCost
7,100,150,49,9,7,0,9,33,7,0,12,21,9,1.33,3,1.89,4,9,17,0.1837,0.5,48,96,0.4898,1.9592,0.5700,20,13,49,11.75,30,29,20,13,20,4.5,29,27,20,13,20,11.3,26,26,20,13,20
7,100,150,49,7,5,0,7,37,5,0,16,21,9,1.78,4,4.71,20,7,33,0.1429,0.5,48,96,0.4898,1.9592,0.4932,22,15,49,4.15,26,25,22,15,22,3.1,24,23,22,15,22,3.1,23,23,22,15,22
7,100,150,49,9,6,0,9,34,5,1,14,20,9,1.56,3,3,7,9,27,0.1837,0.5,48,96,0.4898,1.9592,0.6047,16,8,49,6.5,23,22,16,8,16,9.45,45,44,16,8,16,4.85,19,19,16,8,16
7,100,150,49,7,5,0,7,37,5,0,15,22,13,1.15,3,4,13,7,28,0.1429,0.5,48,96,0.4898,1.9592,0.4932,24,14,49,9.1,31,31,24,14,24,4.3,30,29,24,14,24,5.85,27,27,24,14,24
7,100,150,49,9,7,0,9,33,7,0,10,23,7,1.43,2,2.22,4,9,20,0.1837,0.5,48,96,0.4898,1.9592,0.5700,18,14,49,6.5,26,24,18,14,18,7.25,37,36,18,14,18,4.55,21,21,18,14,18
7,100,150,49,8,6,0,8,35,6,0,13,22,11,1.18,3,3.13,13,8,25,0.1633,0.5,48,96,0.4898,1.9592,0.5330,20,14,49,15.6,31,30,20,14,20,8.05,42,41,20,14,20,4.75,23,23,20,14,20
7,100,150,49,5,3,0,5,41,3,0,17,24,13,1.31,3,7.8,28,5,39,0.1020,0.5,48,96,0.4898,1.9592,0.4020,36,22,49,12.05,45,44,36,22,36,6.3,44,43,36,22,36,7.25,39,39,36,22,36
7,100,150,49,8,6,0,8,35,6,0,17,18,12,1.42,3,2.63,7,8,21,0.1633,0.5,48,96,0.4898,1.9592,0.5330,28,15,49,32.3,47,44,28,15,28,8.45,48,47,28,15,28,16.35,37,37,28,15,28
7,100,150,49,4,2,0,4,43,2,0,16,27,9,1.78,3,6.75,12,4,27,0.0816,0.5,48,96,0.4898,1.9592,0.3475,36,25,49,30.75,48,48,36,25,36,5.25,39,38,36,25,36,22.8,47,47,36,25,36
7,100,150,49,9,7,0,9,33,7,0,14,19,12,1.17,2,3,11,9,27,0.1837,0.5,48,96,0.4898,1.9592,0.5700,18,9,49,14,29,27,18,9,18,7.3,38,37,18,9,18,3.9,21,21,18,9,18
7,100,150,49,6,4,0,6,39,4,0,12,27,10,1.2,2,4.33,11,6,26,0.1224,0.5,48,96,0.4898,1.9592,0.4499,20,16,49,3.45,23,23,20,16,20,2.95,23,21,20,16,20,3.45,22,22,20,16,20
7,100,150,49,7,5,0,7,37,5,0,16,21,9,1.78,4,2,4,7,14,0.1429,0.5,48,96,0.4898,1.9592,0.4932,38,21,49,8.25,47,45,38,21,38,5.35,43,40,38,21,38,8.6,42,42,38,21,38
7,100,150,49,9,7,0,9,33,7,0,15,18,10,1.5,3,2.89,9,9,26,0.1837,0.5,48,96,0.4898,1.9592,0.5700,20,8,49,13.85,31,30,20,8,20,8.2,44,42,20,8,20,11.75,27,27,20,8,20
7,100,150,49,7,5,0,7,37,5,0,13,24,10,1.3,3,3.14,10,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,18,14,49,4.4,23,22,18,14,18,3.1,22,21,18,14,18,5.05,21,21,18,14,18
7,100,150,49,8,6,0,8,35,6,0,12,23,10,1.2,2,2.5,8,8,20,0.1633,0.5,48,96,0.4898,1.9592,0.5330,36,24,49,11.4,47,45,36,24,36,6.35,45,42,36,24,36,13.75,43,43,36,24,36
7,100,150,49,9,7,0,9,33,7,0,11,22,9,1.22,2,2.11,8,9,19,0.1837,0.5,48,96,0.4898,1.9592,0.5700,32,22,49,13.6,43,42,32,22,32,8.2,49,47,32,22,32,21.3,41,41,32,22,32
7,100,150,49,6,4,0,6,39,4,0,11,28,10,1.1,2,5.17,14,6,31,0.1224,0.5,48,96,0.4898,1.9592,0.4499,24,18,49,4.7,29,28,24,18,24,8.6,45,44,24,18,24,5.65,27,27,24,18,24
7,100,150,49,7,5,0,7,37,5,0,13,24,10,1.3,3,2.57,4,7,18,0.1429,0.5,48,96,0.4898,1.9592,0.4932,32,22,49,10.55,42,41,32,22,32,4.95,37,35,32,22,32,18.75,39,39,32,22,32
7,100,150,49,7,5,0,7,37,5,0,18,19,11,1.64,3,3.29,8,7,23,0.1429,0.5,48,96,0.4898,1.9592,0.4932,16,8,49,10.4,24,24,16,8,16,2.6,20,19,16,8,16,2.15,17,17,16,8,16
7,100,150,49,8,6,0,8,35,6,0,18,17,15,1.2,2,2.63,7,8,21,0.1633,0.5,48,96,0.4898,1.9592,0.5330,22,12,49,6.35,30,29,22,12,22,3.4,27,25,22,12,22,8.35,27,27,22,12,22
7,100,150,49,7,5,0,7,37,5,0,18,19,10,1.8,4,3.29,12,7,23,0.1429,0.5,48,96,0.4898,1.9592,0.4932,20,12,49,4.55,26,25,20,12,20,3,24,22,20,12,20,3.75,22,22,20,12,20
7,100,150,49,6,4,0,6,39,4,0,14,25,9,1.56,3,3.33,9,6,20,0.1224,0.5,48,96,0.4898,1.9592,0.4499,30,21,49,14.7,41,40,30,21,30,4.95,36,34,30,21,30,10.6,36,36,30,21,30
7,100,150,49,5,3,0,5,41,3,0,21,20,10,2.1,4,5.8,8,5,29,0.1020,0.5,48,96,0.4898,1.9592,0.4020,30,14,49,15.6,43,42,30,14,30,5.35,38,37,30,14,30,10.65,35,35,30,14,30
7,100,150,49,8,6,0,8,35,6,0,10,25,7,1.43,3,2.75,11,8,22,0.1633,0.5,48,96,0.4898,1.9592,0.5330,24,17,49,8.1,31,30,24,17,24,3.4,27,25,24,17,24,5.3,27,27,24,17,24
7,100,150,49,8,6,0,8,35,6,0,13,22,10,1.3,3,3,13,8,24,0.1633,0.5,48,96,0.4898,1.9592,0.5330,20,13,49,15.65,32,30,20,13,20,2.8,23,21,20,13,20,3.5,22,22,20,13,20
7,100,150,49,8,6,0,8,35,6,0,17,18,12,1.42,4,2.88,9,8,23,0.1633,0.5,48,96,0.4898,1.9592,0.5330,14,7,49,2.9,17,17,14,7,14,2.4,17,17,14,7,14,2.4,16,16,14,7,14
7,100,150,49,7,5,0,7,37,5,0,15,22,8,1.88,3,2.71,8,7,19,0.1429,0.5,48,96,0.4898,1.9592,0.4932,12,5,49,5.35,18,17,12,5,12,1.6,14,13,12,5,12,1.6,13,13,12,5,12
7,100,150,49,8,6,0,8,35,6,0,9,26,6,1.5,2,1.88,4,8,15,0.1633,0.5,48,96,0.4898,1.9592,0.5330,16,14,49,9.55,24,24,16,14,16,2.7,19,18,16,14,16,5.85,19,19,16,14,16
7,100,150,49,8,6,0,8,35,6,0,10,25,8,1.25,2,3.13,16,8,25,0.1633,0.5,48,96,0.4898,1.9592,0.5330,20,16,49,6.2,27,25,20,16,20,5.95,34,33,20,16,20,3.45,22,22,20,16,20
7,100,150,49,6,4,0,6,39,4,0,18,21,12,1.5,2,5,16,6,30,0.1224,0.5,48,96,0.4898,1.9592,0.4499,30,15,49,9.8,39,38,30,15,30,8.7,49,49,30,15,30,11.7,36,36,30,15,30
7,100,150,49,7,5,0,7,37,5,0,12,25,7,1.71,4,2.43,7,7,17,0.1429,0.5,48,96,0.4898,1.9592,0.4932,26,18,49,4.4,30,29,26,18,26,8.75,47,46,26,18,26,4.35,28,28,26,18,26
7,100,150,49,8,6,0,8,35,6,0,11,24,10,1.1,2,2.38,6,8,19,0.1633,0.5,48,96,0.4898,1.9592,0.5330,20,14,49,4.05,25,24,20,14,20,2.85,23,21,20,14,20,3.85,22,22,20,14,20
7,100,150,49,9,7,0,9,33,7,0,14,19,11,1.27,3,2.89,13,9,26,0.1837,0.5,48,96,0.4898,1.9592,0.5700,28,18,49,9.4,38,36,28,18,28,6.1,41,38,28,18,28,9.85,33,33,28,18,28
7,100,150,49,6,4,0,6,39,4,0,15,24,10,1.5,3,3.17,8,6,19,0.1224,0.5,48,96,0.4898,1.9592,0.4499,36,22,49,7.95,43,42,36,22,36,5.1,40,38,36,22,36,7.35,39,39,36,22,36
7,100,150,49,9,7,0,9,33,7,0,10,23,8,1.25,3,2.78,8,9,25,0.1837,0.5,48,96,0.4898,1.9592,0.5700,18,11,49,8.8,28,26,18,11,18,8.5,42,41,18,11,18,8.6,22,22,18,11,18
7,100,150,49,6,4,0,6,39,4,0,12,27,12,1,1,5,12,6,30,0.1224,0.5,48,96,0.4898,1.9592,0.4499,36,24,49,16.6,47,47,36,24,36,5.55,41,39,36,24,36,12.55,44,44,36,24,36
7,100,150,49,5,3,0,5,41,3,0,17,24,8,2.13,4,5.8,13,5,29,0.1020,0.5,48,96,0.4898,1.9592,0.4020,26,16,49,45.45,45,43,26,16,26,7.65,44,43,26,16,26,12.45,32,32,26,16,26
7,100,150,49,6,4,0,6,39,4,0,18,21,11,1.64,5,4.17,11,6,25,0.1224,0.5,48,96,0.4898,1.9592,0.4499,32,19,49,5.65,38,37,32,19,32,4.65,37,34,32,19,32,5.85,36,36,32,19,32
7,100,150,49,8,6,0,8,35,6,0,9,26,6,1.5,4,2.88,14,8,23,0.1633,0.5,48,96,0.4898,1.9592,0.5330,22,15,49,4.9,27,27,22,15,22,3.35,25,24,22,15,22,3.1,23,23,22,15,22
7,100,150,49,9,6,0,9,34,5,1,15,19,12,1.25,3,2.56,8,9,23,0.1837,0.5,48,96,0.4898,1.9592,0.6047,28,18,49,22.35,47,44,28,18,28,6.95,43,41,28,18,28,18.5,38,38,28,18,28
7,100,150,49,8,6,0,8,35,6,0,21,14,15,1.4,3,2.88,7,8,23,0.1633,0.5,48,96,0.4898,1.9592,0.5330,36,17,49,11.6,49,49,36,17,36,5.5,45,41,36,17,36,12.5,43,43,36,17,36
7,100,150,49,8,6,0,8,35,6,0,13,22,10,1.3,2,3.13,15,8,25,0.1633,0.5,48,96,0.4898,1.9592,0.5330,18,12,49,3.95,22,21,18,12,18,6.8,35,35,18,12,18,2.55,19,19,18,12,18
7,100,150,49,6,4,0,6,39,4,0,14,25,11,1.27,3,4.67,14,6,28,0.1224,0.5,48,96,0.4898,1.9592,0.4499,16,10,49,2.75,19,18,16,10,16,7.75,37,37,16,10,16,2.25,17,17,16,10,16
7,100,150,49,8,6,0,8,35,6,0,15,20,9,1.67,4,3,9,8,24,0.1633,0.5,48,96,0.4898,1.9592,0.5330,18,10,49,2.95,22,21,18,10,18,2.45,21,19,18,10,18,4.05,20,20,18,10,18
7,100,150,49,6,4,0,6,39,4,0,12,27,7,1.71,4,3.83,9,6,23,0.1224,0.5,48,96,0.4898,1.9592,0.4499,26,19,49,6.5,31,30,26,19,26,8.1,44,44,26,19,26,9.5,30,30,26,19,26
7,100,150,49,6,4,0,6,39,4,0,13,26,7,1.86,3,4.33,17,6,26,0.1224,0.5,48,96,0.4898,1.9592,0.4499,18,12,49,2.55,20,19,18,12,18,10.25,48,48,18,12,18,2.55,19,19,18,12,18
7,100,150,49,7,5,0,7,37,5,0,13,24,11,1.18,2,3.14,13,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,34,24,49,10.4,44,43,34,24,34,5.2,39,37,34,24,34,7.75,38,38,34,24,34
7,100,150,49,9,7,0,9,33,7,0,12,21,11,1.09,2,2.44,10,9,22,0.1837,0.5,48,96,0.4898,1.9592,0.5700,16,12,49,10.1,23,23,16,12,16,3.85,23,23,16,12,16,3.05,18,18,16,12,16
7,100,150,49,7,5,0,7,37,5,0,13,24,11,1.18,2,4.29,12,7,30,0.1429,0.5,48,96,0.4898,1.9592,0.4932,14,8,49,2.9,18,17,14,8,14,1.95,16,15,14,8,14,1.95,15,15,14,8,14
7,100,150,49,6,4,0,6,39,4,0,13,26,12,1.08,2,5.33,11,6,32,0.1224,0.5,48,96,0.4898,1.9592,0.4499,18,12,49,15.7,28,26,18,12,18,7.2,38,37,18,12,18,4.15,21,21,18,12,18
7,100,150,49,7,5,0,7,37,5,0,19,18,13,1.46,3,3,5,7,21,0.1429,0.5,48,96,0.4898,1.9592,0.4932,36,20,49,14.9,49,49,36,20,36,6.7,47,45,36,20,36,10.95,42,42,36,20,36
7,100,150,49,9,7,0,9,33,7,0,12,21,10,1.2,2,2.22,10,9,20,0.1837,0.5,48,96,0.4898,1.9592,0.5700,16,10,49,6.45,23,22,16,10,16,9.2,44,43,16,10,16,2.95,18,18,16,10,16
7,100,150,49,6,4,0,6,39,4,0,21,18,11,1.91,4,5.17,12,6,31,0.1224,0.5,48,96,0.4898,1.9592,0.4499,14,5,49,2.75,18,17,14,5,14,1.8,16,15,14,5,14,1.8,15,15,14,5,14
7,100,150,49,8,6,0,8,35,6,0,17,18,11,1.55,2,2.63,6,8,21,0.1633,0.5,48,96,0.4898,1.9592,0.5330,20,12,49,12.1,31,29,20,12,20,7.4,41,39,20,12,20,4.85,23,23,20,12,20
7,100,150,49,10,8,0,10,31,8,0,14,17,11,1.27,2,2,5,10,20,0.2041,0.5,48,96,0.4898,1.9592,0.6047,26,17,49,21.05,41,39,26,17,26,4.1,32,29,26,17,26,10,34,34,26,17,26
7,100,150,49,5,3,0,5,41,3,0,20,21,12,1.67,3,6.4,12,5,32,0.1020,0.5,48,96,0.4898,1.9592,0.4020,30,11,49,7.7,38,37,30,11,30,4.05,34,32,30,11,30,8.65,34,34,30,11,30
7,100,150,49,6,4,0,6,39,4,0,8,31,8,1,1,4.83,14,6,29,0.1224,0.5,48,96,0.4898,1.9592,0.4499,26,22,49,7,31,31,26,22,26,4.6,31,30,26,22,26,7.25,29,29,26,22,26
7,100,150,49,6,4,0,6,39,4,0,18,21,14,1.29,3,4.83,14,6,29,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,14,49,17.85,32,32,22,14,22,5.25,32,32,22,14,22,4.55,25,25,22,14,22
7,100,150,49,7,5,0,7,37,5,0,19,18,14,1.36,3,4.14,12,7,29,0.1429,0.5,48,96,0.4898,1.9592,0.4932,16,7,49,6.2,23,22,16,7,16,2.1,18,17,16,7,16,2.1,17,17,16,7,16
7,100,150,49,6,4,0,6,39,4,0,19,20,15,1.27,3,4.83,14,6,29,0.1224,0.5,48,96,0.4898,1.9592,0.4499,36,19,49,11.35,46,46,36,19,36,5.25,42,39,36,19,36,12.55,44,44,36,19,36
7,100,150,49,6,4,0,6,39,4,0,11,28,9,1.22,2,3.67,11,6,22,0.1224,0.5,48,96,0.4898,1.9592,0.4499,24,18,49,4.4,27,27,24,18,24,3.45,26,25,24,18,24,7.25,27,27,24,18,24
7,100,150,49,6,4,0,6,39,4,0,18,21,12,1.5,4,4.83,17,6,29,0.1224,0.5,48,96,0.4898,1.9592,0.4499,18,11,49,2.75,21,20,18,11,18,2.5,20,19,18,11,18,2.5,19,19,18,11,18
7,100,150,49,5,3,0,5,41,3,0,15,26,8,1.88,4,4.4,10,5,22,0.1020,0.5,48,96,0.4898,1.9592,0.4020,32,18,49,6,36,36,32,18,32,4.7,36,35,32,18,32,6.2,36,36,32,18,32
7,100,150,49,6,4,0,6,39,4,0,20,19,10,2,5,4.67,9,6,28,0.1224,0.5,48,96,0.4898,1.9592,0.4499,36,19,49,21.35,49,49,36,19,36,7.2,49,47,36,19,36,11.8,44,44,36,19,36
7,100,150,49,9,7,0,9,33,7,0,15,18,9,1.67,3,1.67,5,9,15,0.1837,0.5,48,96,0.4898,1.9592,0.5700,26,14,49,18.1,40,39,26,14,26,6.85,41,39,26,14,26,9.65,32,32,26,14,26
7,100,150,49,5,3,0,5,41,3,0,13,28,10,1.3,2,6.6,12,5,33,0.1020,0.5,48,96,0.4898,1.9592,0.4020,26,16,49,17.5,40,38,26,16,26,5.2,35,33,26,16,26,15.15,33,33,26,16,26
7,100,150,49,7,5,0,7,37,5,0,19,18,12,1.58,5,2.43,7,7,17,0.1429,0.5,48,96,0.4898,1.9592,0.4932,36,19,49,8.35,44,44,36,19,36,5.15,42,39,36,19,36,11.4,42,42,36,19,36
7,100,150,49,5,3,0,5,41,3,0,17,24,12,1.42,2,8.2,22,5,41,0.1020,0.5,48,96,0.4898,1.9592,0.4020,28,18,49,11.6,37,35,28,18,28,5.3,36,35,28,18,28,4.35,30,30,28,18,28
7,100,150,49,6,3,0,6,40,2,1,20,20,10,2,5,6.33,18,6,38,0.1224,0.5,48,96,0.4898,1.9592,0.4932,30,18,49,6.45,37,37,30,18,30,4.05,35,31,30,18,30,5.1,34,34,30,18,30
7,100,150,49,9,7,0,9,33,7,0,11,22,8,1.38,2,2.33,4,9,21,0.1837,0.5,48,96,0.4898,1.9592,0.5700,32,24,49,14.55,46,46,32,24,32,5.5,41,37,32,24,32,18.1,43,43,32,24,32
7,100,150,49,7,5,0,7,37,5,0,15,22,8,1.88,5,3,11,7,21,0.1429,0.5,48,96,0.4898,1.9592,0.4932,16,10,49,8.6,23,22,16,10,16,2.25,18,17,16,10,16,2.75,18,18,16,10,16
7,100,150,49,5,3,0,5,41,3,0,13,28,9,1.44,3,6.4,16,5,32,0.1020,0.5,48,96,0.4898,1.9592,0.4020,34,23,49,13.6,45,44,34,23,34,7.05,46,44,34,23,34,11.6,39,39,34,23,34
7,100,150,49,5,3,0,5,41,3,0,17,24,12,1.42,3,5,11,5,25,0.1020,0.5,48,96,0.4898,1.9592,0.4020,34,20,49,35.95,49,49,34,20,34,4.55,37,35,34,20,34,17.05,41,41,34,20,34
7,100,150,49,10,8,0,10,31,8,0,13,18,12,1.08,2,2.3,7,10,23,0.2041,0.5,48,96,0.4898,1.9592,0.6047,28,18,49,32.55,49,48,28,18,28,4.3,34,31,28,18,28,12.65,36,36,28,18,28
7,100,150,49,6,4,0,6,39,4,0,19,20,13,1.46,4,5.83,20,6,35,0.1224,0.5,48,96,0.4898,1.9592,0.4499,38,19,49,11.25,48,48,38,19,38,5.55,44,41,38,19,38,14,45,45,38,19,38
7,100,150,49,6,4,0,6,39,4,0,17,22,10,1.7,3,5.5,15,6,33,0.1224,0.5,48,96,0.4898,1.9592,0.4499,18,10,49,4.5,23,22,18,10,18,2.45,20,19,18,10,18,2.45,19,19,18,10,18
7,100,150,49,5,3,0,5,41,3,0,20,21,12,1.67,3,6.6,11,5,33,0.1020,0.5,48,96,0.4898,1.9592,0.4020,14,7,49,3.95,19,18,14,7,14,1.9,16,15,14,7,14,1.9,15,15,14,7,14
7,100,150,49,7,5,0,7,37,5,0,12,25,9,1.33,3,3,10,7,21,0.1429,0.5,48,96,0.4898,1.9592,0.4932,14,9,49,5.75,20,19,14,9,14,2,16,15,14,9,14,2,15,15,14,9,14
7,100,150,49,5,3,0,5,41,3,0,18,23,14,1.29,4,7.8,14,5,39,0.1020,0.5,48,96,0.4898,1.9592,0.4020,24,14,49,10.2,33,32,24,14,24,4.85,32,31,24,14,24,8.55,29,29,24,14,24
7,100,150,49,5,3,0,5,41,3,0,18,23,11,1.64,5,7.4,31,5,37,0.1020,0.5,48,96,0.4898,1.9592,0.4020,42,24,49,5.8,45,44,42,24,42,6.35,47,46,42,24,42,6.55,44,44,42,24,42
7,100,150,49,8,6,0,8,35,6,0,17,18,12,1.42,3,2.88,8,8,23,0.1633,0.5,48,96,0.4898,1.9592,0.5330,30,17,49,5.85,37,36,30,17,30,7.05,46,43,30,17,30,5.75,34,34,30,17,30
7,100,150,49,5,3,0,5,41,3,0,18,23,12,1.5,3,8.4,22,5,42,0.1020,0.5,48,96,0.4898,1.9592,0.4020,22,14,49,10.15,32,31,22,14,22,4.05,28,27,22,14,22,8.85,28,28,22,14,22
7,100,150,49,5,3,0,5,41,3,0,20,21,12,1.67,4,6.4,11,5,32,0.1020,0.5,48,96,0.4898,1.9592,0.4020,34,20,49,26.85,46,46,34,20,34,6.95,46,45,34,20,34,23.4,46,46,34,20,34
7,100,150,49,8,6,0,8,35,6,0,14,21,9,1.56,4,2.25,7,8,18,0.1633,0.5,48,96,0.4898,1.9592,0.5330,38,24,49,8.5,46,46,38,24,38,6.2,46,43,38,24,38,7.1,43,43,38,24,38
7,100,150,49,6,4,0,6,39,4,0,18,21,14,1.29,3,5.83,15,6,35,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,11,49,6.85,29,28,22,11,22,3.55,27,26,22,11,22,4.4,25,25,22,11,22
7,100,150,49,7,5,0,7,37,5,0,15,22,10,1.5,4,4.43,14,7,31,0.1429,0.5,48,96,0.4898,1.9592,0.4932,18,11,49,5.85,25,23,18,11,18,8.15,42,41,18,11,18,3,20,20,18,11,18
7,100,150,49,9,6,0,9,34,5,1,15,19,10,1.5,4,2.89,8,9,26,0.1837,0.5,48,96,0.4898,1.9592,0.6047,14,6,49,3.5,19,18,14,6,14,2.3,18,17,14,6,14,2.55,16,16,14,6,14
7,100,150,49,7,5,0,7,37,5,0,18,19,11,1.64,4,3.71,14,7,26,0.1429,0.5,48,96,0.4898,1.9592,0.4932,30,18,49,10,38,37,30,18,30,8.25,49,48,30,18,30,6.7,34,34,30,18,30
7,100,150,49,5,3,0,5,41,3,0,14,27,12,1.17,2,7.2,18,5,36,0.1020,0.5,48,96,0.4898,1.9592,0.4020,20,12,49,3.8,24,23,20,12,20,2.75,22,21,20,12,20,2.75,21,21,20,12,20
7,100,150,49,6,4,0,6,39,4,0,18,21,13,1.38,3,5.67,11,6,34,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,11,49,29.15,37,36,22,11,22,3.15,26,24,22,11,22,14,28,28,22,11,22
7,100,150,49,6,4,0,6,39,4,0,16,23,12,1.33,2,3.17,12,6,19,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,16,49,8.55,29,29,22,16,22,4.45,29,28,22,16,22,4.55,24,24,22,16,22
7,100,150,49,7,5,0,7,37,5,0,16,21,12,1.33,3,4.29,10,7,30,0.1429,0.5,48,96,0.4898,1.9592,0.4932,14,8,49,5.3,22,19,14,8,14,4.65,26,25,14,8,14,2.45,16,16,14,8,14
7,100,150,49,7,5,0,7,37,5,0,17,20,12,1.42,3,3.29,8,7,23,0.1429,0.5,48,96,0.4898,1.9592,0.4932,24,14,49,8,33,31,24,14,24,6.6,39,38,24,14,24,6.75,28,28,24,14,24
7,100,150,49,9,7,0,9,33,7,0,12,21,9,1.33,2,2.78,14,9,25,0.1837,0.5,48,96,0.4898,1.9592,0.5700,18,13,49,5.85,25,23,18,13,18,6.75,36,35,18,13,18,3.1,20,20,18,13,18
7,100,150,49,7,5,0,7,37,5,0,13,24,8,1.63,3,3,10,7,21,0.1429,0.5,48,96,0.4898,1.9592,0.4932,20,14,49,5.6,26,25,20,14,20,3.1,23,22,20,14,20,3.35,22,22,20,14,20
7,100,150,49,7,5,0,7,37,5,0,12,25,9,1.33,3,3.14,9,7,22,0.1429,0.5,48,96,0.4898,1.9592,0.4932,24,16,49,11.25,34,32,24,16,24,9.1,48,46,24,16,24,4.75,27,27,24,16,24
7,100,150,49,7,5,0,7,37,5,0,14,23,10,1.4,2,2.57,9,7,18,0.1429,0.5,48,96,0.4898,1.9592,0.4932,26,17,49,11.6,34,34,26,17,26,5.1,34,33,26,17,26,6.4,29,29,26,17,26
7,100,150,49,7,5,0,7,37,5,0,12,25,9,1.33,3,4.14,15,7,29,0.1429,0.5,48,96,0.4898,1.9592,0.4932,22,17,49,15.5,33,31,22,17,22,7.25,39,38,22,17,22,3.9,24,24,22,17,22
7,100,150,49,6,4,0,6,39,4,0,15,24,12,1.25,2,2.83,6,6,17,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,13,49,3.5,25,24,22,13,22,9.4,47,47,22,13,22,4,24,24,22,13,22
7,100,150,49,7,5,0,7,37,5,0,19,18,11,1.73,5,4.86,19,7,34,0.1429,0.5,48,96,0.4898,1.9592,0.4932,34,19,49,15.9,47,46,34,19,34,6.95,47,45,34,19,34,9.75,42,42,34,19,34
7,100,150,49,6,4,0,6,39,4,0,17,22,9,1.89,3,4.17,15,6,25,0.1224,0.5,48,96,0.4898,1.9592,0.4499,16,10,49,2.5,19,18,16,10,16,2.25,18,17,16,10,16,2.25,17,17,16,10,16
7,100,150,49,8,6,0,8,35,6,0,19,16,11,1.73,3,3.25,9,8,26,0.1633,0.5,48,96,0.4898,1.9592,0.5330,24,12,49,13.75,37,36,24,12,24,3.15,28,25,24,12,24,13.45,30,30,24,12,24
7,100,150,49,7,5,0,7,37,5,0,13,24,10,1.3,3,4.29,18,7,30,0.1429,0.5,48,96,0.4898,1.9592,0.4932,22,15,49,6.35,29,27,22,15,22,6.2,36,35,22,15,22,3.6,24,24,22,15,22
7,100,150,49,7,5,0,7,37,5,0,15,22,11,1.36,4,4,13,7,28,0.1429,0.5,48,96,0.4898,1.9592,0.4932,18,9,49,3.9,21,21,18,9,18,2.95,21,21,18,9,18,2.4,19,19,18,9,18
7,100,150,49,5,3,0,5,41,3,0,19,22,12,1.58,5,6.2,13,5,31,0.1020,0.5,48,96,0.4898,1.9592,0.4020,42,24,49,10.25,49,49,42,24,42,5.8,46,44,42,24,42,13.7,49,49,42,24,42
7,100,150,49,8,5,0,8,36,4,1,19,17,11,1.73,3,2.75,8,8,22,0.1633,0.5,48,96,0.4898,1.9592,0.5700,16,10,49,4.9,22,21,16,10,16,9.2,46,45,16,10,16,4.45,19,19,16,10,16
7,100,150,49,6,4,0,6,39,4,0,15,24,11,1.36,3,5.67,13,6,34,0.1224,0.5,48,96,0.4898,1.9592,0.4499,14,9,49,2.95,18,17,14,9,14,2,16,15,14,9,14,2,15,15,14,9,14
7,100,150,49,8,6,0,8,35,6,0,14,21,11,1.27,2,2.88,6,8,23,0.1633,0.5,48,96,0.4898,1.9592,0.5330,22,15,49,5.05,28,27,22,15,22,9.35,48,47,22,15,22,7.8,26,26,22,15,22
7,100,150,49,6,4,0,6,39,4,0,21,18,10,2.1,5,4.83,20,6,29,0.1224,0.5,48,96,0.4898,1.9592,0.4499,22,8,49,3.25,25,24,22,8,22,9.55,49,49,22,8,22,2.75,23,23,22,8,22
7,100,150,49,7,5,0,7,37,5,0,16,21,11,1.45,3,4.57,18,7,32,0.1429,0.5,48,96,0.4898,1.9592,0.4932,24,13,49,11.3,35,32,24,13,24,5.4,35,34,24,13,24,3.7,26,26,24,13,24
7,100,150,49,4,2,0,4,43,2,0,18,25,16,1.13,2,7.25,10,4,29,0.0816,0.5,48,96,0.4898,1.9592,0.3475,12,5,49,2.55,16,15,12,5,12,1.6,14,13,12,5,12,1.6,13,13,12,5,12
7,100,150,49,6,4,0,6,39,4,0,17,22,13,1.31,3,5.83,14,6,35,0.1224,0.5,48,96,0.4898,1.9592,0.4499,14,6,49,1.85,16,15,14,6,14,7.35,36,36,14,6,14,1.85,15,15,14,6,14
7,100,150,49,6,4,0,6,39,4,0,12,27,10,1.2,2,5.33,17,6,32,0.1224,0.5,48,96,0.4898,1.9592,0.4499,34,23,49,18.75,48,46,34,23,34,7.85,48,47,34,23,34,16.3,43,43,34,23,34
